contentId,catchphrase
2787227,송어양식장을 직접 운영하는 송어요리 전문점
2809910,오색빛깔 수국을 한 곳에서
2754981,다양한 체험이 가능한 캠핑장
3008745,체험이 가능한 도자기&주얼리 공방
138887,깨끗하고 가성비 좋은 남해 모텔
2793017,깊은 역사가 담긴 군사 요충지
1947036,아늑한 한옥에서 즐기는 정통 이탈리안 음식
2782990,무한한 조국 사랑의 고향
2447115,풍부한 산림자원을 이용해 조성된 산림복지 단지
127197,도심 속에서 여유를 찾는 시간
2681742,안전의식과 안전노하우를 쌓아온 울산만의 특별한 안전문화
2753879,화려한 퍼포먼스로 유명한 철판 요리 전문점
2762698,"바로 앞에는 계곡이 흐르고, 등산하기 좋은 산도 근처에!"
2726643,"충청북도 괴산군에서 열리는 여름축제, 괴산대학찰옥수수축제"
2915717,각종 구이용 한우 맛집으로 유명한 곳
130741,분단의 현실과 통일에 대한 인식을 일깨우는 통일교육관
319488,효험 있는 기도처로 유명한 월봉산 사찰
2737997,캠핑을 더욱 운치 있게 즐길 수 있는 공간
2020980,도심 속 유럽에서 즐기는 이태리 음식
2768141,한국의 러시아 타운
3000095,"BEYOND TOMORROW, 첨단과학으로 도약하는 경남!"
2515783,경남 최대의 실내 승마장
1835565,아버지 사도세자를 향한 정조의 효심이 깃든 길
2580703,행복한 여행을 만들어주다
128611,숲과 문화가 어우러지는 서울의 대표적인 녹색쉼터
1827697,달라도 좋아!
133222,정갈하고 깔끔한 음식맛이 어우러진 곳
2864585,제로웨이스트 제품과 비건 푸드를 판매하고 있는 곳
133139,"사계절 진한 국물의 든든한 보양식, 추어탕과 삼계탕을 판매하는 곳"
841116,프라이빗한 소규모 식사공간부터 대형모임까지
348808,호국 영령의 영혼을 위로하는 곳
1874880,힐링하기 좋은 코스
736085,지친 일상의 휴식을 제공하는 복합문화공간 아티누스
129993,장성의 역사와 향토문화를 보존하고 발전시키는 곳
2838418,파노라마 오션뷰 베이커리 카페
2778496,유명인들의 방문이 잦은 소문난 맛집
2470539,"사계절, 차 한 잔의 여유와 그리움의 소리가 머무르는 곳"
2553395,조각가 이종각 선생의 예술이 담긴 곳
2845059,반려동물과 함께 즐기는 모닝 카페
2783547,독립지사의 발자취가 녹아있는 곳
1025157,50여 년간 인천 미추홀구 서민경제의 중심 역할을 하고 있는 시장
130768,"지식은 익히고, 재능은 나누고, 기쁨은 배가 되는"
2782005,다양한 시민체육시설
129535,봄이면 철쭉으로 물드는 아름다운 산
132146,섬진강 줄기따라 항상 반가운 미소가 있는 곳
1617908,인천과 동아시아 역사와 문화를 접할 수 있는 전시관
2745694,친자연적인 숲속캠핑장
794839,낙동강의 아름다운 풍광을 지닌 곳에 위치한 정자
1426106,"한국의 대표 만화 행사이자, 굿즈와 팬시등 애니문화의 교류의 장"
125732,홍천강을 바라보며 즐기는 물놀이와 캠핑 명소
2740046,"한복의 멋, 한류의 벗"
2913434,청국장과 돼지볶음 등 맛깔스런 음식이 한가득
2738397,다양한 즐거움이 가득한 도심 속 휴식 공간
2366475,시골 읍내의 정서가 그대로 묻어나는 곳
2578722,계절별로 다양한 자연산 해산물과 독채 단체민박을 운영하고 있는 숙소
1621168,굳센 힘이 넘쳐흐르는 고싸움놀이의 전승을 위한 공간
125811,흥양이 자랑하는 바위 세 개 흥양3기
127798,산청의 제2경인 대원사 계곡
142725,마음을 편하게 해주는 숙소
2761458,아름다운 한강에서 즐기는 다양한 수상 스포츠!
2763846,반려동물과 함께 시몬스의 철학을 엿볼 수 있는 소셜 스페이스
2836945,구좌읍 베트남 쌀국수 전문점
2549194,조선 8경의 하나로 호남의 금강이라 불리는 내장산
531469,분홍빛 진달래 물결로 알리는 봄소식
800315,화천의 역사를 한눈에 담을 수 있는 역사 배움터
3061181,스페인 해안가의 정취를 느낄 수 있는 곳
2554347,옛 담뱃잎 보관창고의 재탄생
2753093,피톤치드가 가득한 오산시민들의 휴식 공간
2792631,청정한 바다와 드넓은 갯벌이 그림처럼 펼쳐져 있는 곳
1594833,고소한 돼지 생갈비를 맛볼 수 있는 곳
2513992,올해 빛 축제는 조명관람만 진행합니다.
2546564,숭례문의 정취가 느껴지는 남대문 호텔
2753990,보트 타고 즐기는 붕어와 배스 낚시
2755810,경기도 최북단에 위치한 캠핑장
2746702,반려견과 함께 시간을 보낼 수 있는 공간
1854218,가족과 함께하면 좋은 코스
3045151,교과서 속 무형유산 여행
2757154,우리끼리 오붓하게 즐기는 캠핑
2783440,그리고 바다
1014864,공기 좋고 물 좋은 곳에서 즐기는 우리네 향토음식
2940801,해외에서 공부하고 요리한 셰프의 현지 느낌이 나는 아시아 음식과 술을 즐길 수 있는 공간
2734228,아이들과 함께가기 좋은 곳
2759920,2층 규모의 복합 상가형 시장
2531702,공주 알밤과 떠나는 달콤한 여행
126930,쾌적하고 다양한 시설을 갖춘 영천시민의 휴식 공간
1894869,중국 현지요리를 맛보는 곳
1829741,안중근의사의 숭고한 애국정신
3109973,null
2590223,대한독립만세
1351613,한려해상국립공원에 위치한 어촌마을
1937712,아찔함과 멋진 경치를 동시에
2784169,자연과 하나 되는 생활체육공원
2708174,벌교의 역사를 알아가는 순환형 코스
2767605,아름다운 경치를 바라보며 휴식할 수 있는 공간
2733961,식사와 디저트 모두 즐기기 좋은 곳
2549932,가볍고 다이나믹하게 즐기는 해변길
2854311,한옥에서 보양식으로 즐기는 백숙과 삼계탕 전문점
506909,"소망의 땅, 기적의 바다로~"
131847,전국 청소년 수련시설의 중심센터
2784356,자연 속 트래킹
3075271,사계절 식물과 휴식을 즐길 수 있는 열대식물원
563186,자연 속에서의 하루
2460431,자동차 도시 울산을 만드는 힘
126774,사계절을 사색 할 수 있는 산악 지역
3422005,운석의 흔적으로 느껴보는 우주의 신비
2839884,제주산 돼지고기에 칼집을 넣어 구워먹는 흑돼지 전문점
2781807,푸르른 자연 속에서 즐기는 브런치
129703,"과거와 현재, 미래가 공존하는 감동의 공간"
1104992,고품질의 한우를 저렴한 가격에 맛볼 수 있는 곳
2729356,공기좋고 물좋은 공주에서 멋진 휴일을 보내다
1935424,예술가와 시민을 위한 아트플랫폼
2850114,간장게장으로 유명한 미쉐린 가이드 추천 식당
1688386,수안보의 자연과 어우러진 공원
2859320,불맛 나는 화끈한 화짬뽕으로 유명한 곳
1865567,해식절벽의 장관과 일몰의 아름다움
1754856,광할한 백사장에서 말을 타고 즐기는 이색 체험
1957972,조선시대 문신 세 명의 위패를 모셨던 서원
2507631,국내산 장어의 싱싱함을 맛보다
2392105,미술의 공진화 : 함께 진화한다
2849980,정성 들인 솥밥과 제철 식재료를 사용한 돌솥밥 한상
2714143,하늘의 별을 손안에 담을 수 있는 감성 공간
821033,고급스러운 분위기 속에서 즐기는 중국 전통음식
2741601,주민들의 휴식을 위한 공원
128359,자연 그대로를 간직한 아름다운 농촌마을
2755563,다양한 어린이 놀이시설과 이벤트 및 체험이 있는 곳
2862809,동탄 수제 케이크 맛집
128165,통일신라시대 부흥했던 한계사 절 터
2845458,막국수의 참맛을 느낄 수 있는 메밀 전문점
128519,산책을 즐기기 좋은 작은 공원
2574018,울산의 보쌈 맛집
126147,동양 최대의 범종이 있는 웅장한 규모의 사찰
1954463,공주 중심가에 남아있는 향교
2845222,바다 뷰 노을 맛집 영종도 브런치 카페
3076192,"홍대에서 즐기는 미디어 전시장·카페, 셀프 사진관"
1624502,남극루에 올라 남극성을 바라보며 기원하는 무병장수
2749755,아름다운 호수 경치를 바라보면 즐기는 캠핑
3045019,문화공간으로 탈바꿈한 화가 제당 배렴이 살았던 한옥
2781816,커피 전문가의 엄선된 생두를 사용하는 곳
1857094,자연경관과 한국의 전통고택들의 조화가 어우러진 곳
2854852,'청년을 파주하다' 청년의 날을 맞아 파주에서 열리는 청년들을 위한 청년축제
3030627,신라유적지를 모티브로 만들어진 실내 키즈카페
2870000,비즈니스맨을 위한 한우 전문식당
130861,국악을 통한 건전한 여가문화를 선도하는 곳
2765466,대형 레스토랑
2629770,넉넉한 인심과 가야산의 신록이 만나는 아름다운 마을
809130,국내산 최상급 장어 요리 맛보기
2789683,자연을 느낄 수 있는 생태마을
627419,원주맛집멋집 추천하고 싶은 행구동한정식
1958263,"여말선초 문신 정구와 그의 아들, 손자를 제향 한 곳"
1434518,무려 600년을 이어온 대단한 전통을 가진 곡성의 대표적인 전통시장
2615489,기억과 쉼의 공간으로 재탄생
2844643,자연산 물회 전문점
2736398,신선한 태안의 해산물을 구입할 수 있는 곳
1030777,다양한 디자인을 수작업으로 만드는 가죽 모피 전문점
1814833,한정식과 해물회의 환상적인 콜라보
2613991,진주 팬케이크 전문 카페
2835954,"8월의 크리스마스, 3년만에 8배 강력하게 돌아온 거제맥주축제!!"
3062132,대나무벤치에서 감상하는 어촌마을
1853412,맑은 자연 속에서 휴식하기 좋은 삼척여행
2927544,북유럽에 온 듯한 강릉 포남동 카페
2783724,맑은 계곡에서 즐기는 휴가지
2762521,우리나라 물관리 역사와 영주댐의 가치를 만나는 공간
2784733,청량한 소리 가득한 신비로운 해변
337543,아름다운 황악산 자연 속에 자리한 비구니 사찰
2611310,다양한 먹거리와 푸근한 인심이 가득한 시장
2842617,풍천장어만을 고집하는 전통 장어집
2730002,도심 속에서 느끼는 감성 가득한 힐링 캠핑
1936339,세계에서 유일하게 열대 북방한계 식물과 한대 남방한계 식물이 공존하는 제주의 독특한 숲
2761716,울창한 자연림 속 즐거움이 가득한 휴양림
2710737,연어의 일생을 보며 삶을 배우는 동해생명자원센터
2829130,독일식 감성 브런치 카페
1206750,기름기가 쫙 빠져 담백하고 고소한 오리고기가 일품인 식당
1963773,"휴식, 운동 그리고 온천을 모두 즐길 수 있는 곳"
2766948,아름다운 자연과 한옥 속에서 즐기는 달콤한 시간
2895210,서울숲 뷰가 멋진 크로플 맛집
2715384,정선 전 씨 중시조의 제사 지내는 재실
2762675,소나무 향 가득한 힐링캠프
2789169,한식요리 전문점
403323,육즙이 살아있는 갈비구이 전문점
2852463,제주의 해산물로 즐기는 일식 코스요리
2751866,1981년 건축된 시장
1876605,푸짐한 백반 한 상을 즐길 수 있는 한식당
1059638,야경이 아름다운 산책 명소
2870160,바다뷰를 즐기며 맛보는 대게와 홍게 한상 차림
2917471,맛깔 난 남도 음식의 한상 차림 정식
3399433,"강원도 인제의 절경을 품은, 숨은 명소 걷기"
125859,학의 상처를 치유한 전설이 깃든 온천
127883,은빛 백사장과 울창한 소나무 숲이 있는 해수욕장
2874155,일산 덕이동에서 뜨끈한 선지해장국 한그릇
1560363,부안만의 특색을 바탕으로 남녀노소 누구나 즐길 수 있는 프로그램으로 구성하여 군민화합은 물론 부안을 찾는 관광객들에게 봄 소풍을 떠나던 추억을 선사하는 축제
2758150,이용객들의 편의성이 확보된 광장
2574703,조용하고 아늑한 가성비 좋은 모텔
131362,인천 유일의 여성 전용 수영장
2870885,쫀득한 베이글이 맛있는 카페
2909498,개별 화장실이 있는 글램핑&캠핑장
2864876,제철 식재료로 매일 새로운 메뉴를 선보이는 한식집
1829744,대한민국의 초대 대통령 이승만 박사를 기리는 동상
318181,석양이 아름다운 사찰
2893483,메밀 장인이 만든 메밀전문점
2913178,분위기 좋은 반려견 동반 카페
2999522,도심 속 추억의 계곡에서 즐기는 북한산 둘레길 탐방
2753941,울창한 숲이 자연적인 그늘
2840974,가성비 최고의 무한리필 조개창고
2899141,가성비가 좋은 셀프 풍천 장어 직판장 장엇집
1635411,강남 최고의 가성비 호텔
134068,한우와 평양냉면을 즐길 수 있는 곳
2504463,트렌디한 감각과 안락한 분위기가 어우러진 라이프스타일 호텔
1343468,죽방멸치를 구매할 수 있는 판매장
2513871,아름다운 사과농장
1511411,숯불화로구이 전문점
2736325,멋스러운 한옥 두 채에서의 휴식
2746376,낮부터 밤까지 즐길거리가 가득한 전통시장
2405597,어부들이 직접 잡은 신선한 해산물을 판매하는 직판장
3029968,도심속 오아시스 원주시민의 생활체육공원
